,date,source,title,url
1864,"Oct 16, 2015",Investing.com,Dollar remains broadly higher in quiet trade,https://investing.com/news/forex-news/dollar-remains-broadly-higher-in-quiet-trade-366521
1865,"Oct 16, 2015",Investing.com,Dollar rises vs. rivals ahead of U.S. data,https://investing.com/news/forex-news/dollar-rises-vs.-rivals-ahead-of-u.s.-data-366486
1866,"Oct 15, 2015",Investing.com,Dollar remains broadly higher on U.S. optimism,https://investing.com/news/forex-news/dollar-remains-broadly-higher-on-u.s.-optimism-366327
1870,"Oct 14, 2015",Investing.com,Dollar remains broadly lower vs. other majors,https://investing.com/news/forex-news/dollar-remains-broadly-lower-vs.-other-majors-366121
1871,"Oct 14, 2015",Investing.com,Dollar pushes lower vs. other majors after U.S. data,https://investing.com/news/forex-news/dollar-pushes-lower-vs.-other-majors-after-u.s.-data-366094
1872,"Oct 14, 2015",Investing.com,Dollar index hits fresh 1-month lows ahead of U.S. data,https://investing.com/news/forex-news/dollar-index-hits-fresh-1-month-lows-ahead-of-u.s.-data-366047
1873,"Oct 14, 2015",Investing.com,Forex - Dollar at 3-1/2 week lows after weak China data,https://investing.com/news/forex-news/forex---dollar-at-3-1-2-week-lows-after-weak-china-data-366032
1874,"Oct 13, 2015",Investing.com,Dollar index almost unchanged in quiet trade,https://investing.com/news/forex-news/dollar-index-almost-unchanged-in-quiet-trade-365899
1875,"Oct 13, 2015",Investing.com,Dollar holds steady near 1-month lows vs. rivals,https://investing.com/news/forex-news/dollar-holds-steady-near-1-month-lows-vs.-rivals-365867
1876,"Oct 13, 2015",Investing.com,"Forex - Pound drops after UK CPI, growth linked currencies also down","https://investing.com/news/forex-news/forex---pound-drops-after-uk-cpi,-growth-linked-currencies-also-down-365843"
1877,"Oct 13, 2015",Investing.com,Swiss PPI drops 0.1% in September,https://investing.com/news/economic-indicators/swiss-ppi-drops-0.1-in-september-365817
1881,"Oct 12, 2015",Investing.com,Dollar broadly lower vs. rivals in subdued trade,https://investing.com/news/forex-news/dollar-broadly-lower-vs.-rivals-in-subdued-trade-365646
1882,"Oct 12, 2015",Investing.com,Investing.com sentiment: bearish S&P 500 bets reach extreme levels,https://investing.com/news/economic-indicators/investing.com-sentiment:-bearish-s-p-500-bets-reach-extreme-levels-365635
1883,"Oct 11, 2015",Investing.com,Forex - Weekly outlook: October 12 - 16,https://investing.com/news/forex-news/forex---weekly-outlook:-october-12---16-365556
1884,"Oct 09, 2015",Investing.com,"CFTC - Commitments of Traders: speculators less bearish on AUD, CAD, JPY","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-less-bearish-on-aud,-cad,-jpy-365480"
1885,"Oct 09, 2015",Investing.com,Dollar remains broadly lower despite Lockhart comments,https://investing.com/news/forex-news/dollar-remains-broadly-lower-despite-lockhart-comments-365422
1886,"Oct 09, 2015",Investing.com,Dollar pushes lower vs. rivals as Fed minutes weigh,https://investing.com/news/forex-news/dollar-pushes-lower-vs.-rivals-as-fed-minutes-weigh-365397
1887,"Oct 09, 2015",Investing.com,Dollar slides lower vs. rivals after Fed meeting minutes,https://investing.com/news/forex-news/dollar-slides-lower-vs.-rivals-after-fed-meeting-minutes-365376
1888,"Oct 08, 2015",Investing.com,Forex - Dollar near 3-week lows with Fed minutes on tap,https://investing.com/news/forex-news/forex---dollar-near-3-week-lows-with-fed-minutes-on-tap-365250
1892,"Oct 07, 2015",Investing.com,Dollar regains some ground vs. other majors in subdued trade,https://investing.com/news/forex-news/dollar-regains-some-ground-vs.-other-majors-in-subdued-trade-365051
1893,"Oct 07, 2015",Investing.com,Dollar trims gains vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-trims-gains-vs.-rivals-in-quiet-trade-365011
1894,"Oct 07, 2015",Investing.com,Dollar edges higher but gains seen limited,https://investing.com/news/forex-news/dollar-edges-higher-but-gains-seen-limited-364992
1895,"Oct 06, 2015",Investing.com,Dollar extends losses vs. other majors,https://investing.com/news/forex-news/dollar-extends-losses-vs.-other-majors-364842
1896,"Oct 06, 2015",Investing.com,Dollar remains lower after downbeat U.S. trade balance report,https://investing.com/news/forex-news/dollar-remains-lower-after-downbeat-u.s.-trade-balance-report-364820
1897,"Oct 06, 2015",Investing.com,Dollar slips lower as markets push back U.S. rate hike expectations,https://investing.com/news/forex-news/dollar-slips-lower-as-markets-push-back-u.s.-rate-hike-expectations-364792
1898,"Oct 05, 2015",Investing.com,Dollar trims losses but remains weaker after ISM report,https://investing.com/news/forex-news/dollar-trims-losses-but-remains-weaker-after-ism-report-364655
1899,"Oct 05, 2015",Investing.com,"Dollar remains broadly lower, ISM report on tap","https://investing.com/news/forex-news/dollar-remains-broadly-lower,-ism-report-on-tap-364637"
1903,"Oct 02, 2015",Investing.com,"CFTC - Commitments of Traders: speculators more bearish on EUR, CAD","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-more-bearish-on-eur,-cad-364451"
1904,"Oct 02, 2015",Investing.com,Dollar index drops to 2-week lows on weak U.S. data,https://investing.com/news/forex-news/dollar-index-drops-to-2-week-lows-on-weak-u.s.-data-364392
1905,"Oct 02, 2015",Investing.com,Dollar turns broadly lower as U.S. jobs data disappoints,https://investing.com/news/forex-news/dollar-turns-broadly-lower-as-u.s.-jobs-data-disappoints-364375
1906,"Oct 02, 2015",Investing.com,Dollar holds steady ahead of nonfarm payrolls report,https://investing.com/news/forex-news/dollar-holds-steady-ahead-of-nonfarm-payrolls-report-364348
1907,"Oct 01, 2015",Investing.com,Dollar slips lower vs. rivals after downbeat U.S. data,https://investing.com/news/forex-news/dollar-slips-lower-vs.-rivals-after-downbeat-u.s.-data-364209
1908,"Oct 01, 2015",Investing.com,Dollar trims gains after U.S. jobless claims disappoint,https://investing.com/news/forex-news/dollar-trims-gains-after-u.s.-jobless-claims-disappoint-364184
1909,"Oct 01, 2015",Investing.com,"Dollar edges higher vs. other majors, U.S. data on tap","https://investing.com/news/forex-news/dollar-edges-higher-vs.-other-majors,-u.s.-data-on-tap-364158"
1910,"Sep 30, 2015",Investing.com,"Dollar remains broadly higher, Yellen speech on tap","https://investing.com/news/forex-news/dollar-remains-broadly-higher,-yellen-speech-on-tap-363995"
1914,"Sep 29, 2015",Investing.com,Dollar holds gains after upbeat U.S. data,https://investing.com/news/forex-news/dollar-holds-gains-after-upbeat-u.s.-data-363747
1915,"Sep 29, 2015",Investing.com,"Dollar moves higher, U.S. consumer confidence data on tap","https://investing.com/news/forex-news/dollar-moves-higher,-u.s.-consumer-confidence-data-on-tap-363715"
1916,"Sep 29, 2015",Investing.com,"Dollar holds steady amid growth worries, rate hike uncertainty","https://investing.com/news/forex-news/dollar-holds-steady-amid-growth-worries,-rate-hike-uncertainty-363688"
1917,"Sep 29, 2015",Investing.com,Forex - Dollar lower against firmer yen amid China growth fears,https://investing.com/news/forex-news/forex---dollar-lower-against-firmer-yen-amid-china-growth-fears-363667
1918,"Sep 28, 2015",Investing.com,Dollar index erases gains after downbeat U.S. housing report,https://investing.com/news/forex-news/dollar-index-erases-gains-after-downbeat-u.s.-housing-report-363539
1919,"Sep 28, 2015",Investing.com,Dollar turns broadly higher on upbeat U.S. personal spending,https://investing.com/news/forex-news/dollar-turns-broadly-higher-on-upbeat-u.s.-personal-spending-363520
1920,"Sep 28, 2015",Investing.com,Dollar holds steady ahead of Fed officials' comments,https://investing.com/news/forex-news/dollar-holds-steady-ahead-of-fed-officials'-comments-363496
1921,"Sep 27, 2015",Investing.com,Forex - Weekly outlook: September 28 - October 2,https://investing.com/news/forex-news/forex---weekly-outlook:-september-28---october-2-363417
1925,"Sep 25, 2015",Investing.com,Dollar holds gains vs. rivals after strong U.S. GDP data,https://investing.com/news/forex-news/dollar-holds-gains-vs.-rivals-after-strong-u.s.-gdp-data-363273
1926,"Sep 25, 2015",Investing.com,"Dollar index hits fresh 1-month peak, GDP data ahead","https://investing.com/news/forex-news/dollar-index-hits-fresh-1-month-peak,-gdp-data-ahead-363246"
1927,"Sep 24, 2015",Investing.com,"Dollar remains broadly lower, Yellen speech on tap","https://investing.com/news/forex-news/dollar-remains-broadly-lower,-yellen-speech-on-tap-363136"
1928,"Sep 24, 2015",Investing.com,Dollar extends losses vs. rivals after U.S. data,https://investing.com/news/forex-news/dollar-extends-losses-vs.-rivals-after-u.s.-data-363110
1929,"Sep 24, 2015",Investing.com,Dollar slips lower ahead of Yellen comments,https://investing.com/news/forex-news/dollar-slips-lower-ahead-of-yellen-comments-363089
1930,"Sep 23, 2015",Investing.com,Dollar index remains moderately lower vs. other majors,https://investing.com/news/forex-news/dollar-index-remains-moderately-lower-vs.-other-majors-362984
1931,"Sep 23, 2015",Investing.com,Dollar slips lower but remains broadly supported,https://investing.com/news/forex-news/dollar-slips-lower-but-remains-broadly-supported-362960
1932,"Sep 23, 2015",Investing.com,Dollar index holds at 1-month highs in risk-off trade,https://investing.com/news/forex-news/dollar-index-holds-at-1-month-highs-in-risk-off-trade-362934
1936,"Sep 22, 2015",Investing.com,Dollar edges higher vs. rivals in subdued trade,https://investing.com/news/forex-news/dollar-edges-higher-vs.-rivals-in-subdued-trade-362754
1937,"Sep 21, 2015",Investing.com,Dollar extends gains despite weak U.S. housing report,https://investing.com/news/forex-news/dollar-extends-gains-despite-weak-u.s.-housing-report-362605
1938,"Sep 21, 2015",Investing.com,Dollar pushes higher vs. other majors in quiet trade,https://investing.com/news/forex-news/dollar-pushes-higher-vs.-other-majors-in-quiet-trade-362579
1939,"Sep 21, 2015",Investing.com,"Dollar edges higher, recovers from Fed rate decision","https://investing.com/news/forex-news/dollar-edges-higher,-recovers-from-fed-rate-decision-362554"
1940,"Sep 21, 2015",Investing.com,Investing.com sentiment: speculators add to bearish S&P 500 bets,https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-add-to-bearish-s-p-500-bets-362551
1941,"Sep 20, 2015",Investing.com,Forex - Weekly outlook: September 21 - 25,https://investing.com/news/forex-news/forex---weekly-outlook:-september-21---25-362465
1942,"Sep 18, 2015",Investing.com,"CFTC - Commitments of Traders: speculators more bearish on EUR, JPY, S&P","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-more-bearish-on-eur,-jpy,-s-p-362402"
1943,"Sep 18, 2015",Investing.com,"Dollar index erases losses, recovers from Fed statement","https://investing.com/news/forex-news/dollar-index-erases-losses,-recovers-from-fed-statement-362342"
1947,"Sep 17, 2015",Investing.com,Forex - Dollar slips lower before Federal Reserve decision,https://investing.com/news/forex-news/forex---dollar-slips-lower-before-federal-reserve-decision-362146
1948,"Sep 17, 2015",Investing.com,Dollar remains moderately lower despite U.S. jobless data,https://investing.com/news/forex-news/dollar-remains-moderately-lower-despite-u.s.-jobless-data-362106
1949,"Sep 17, 2015",Investing.com,Dollar edges lower before Fed policy statement,https://investing.com/news/forex-news/dollar-edges-lower-before-fed-policy-statement-362068
1950,"Sep 17, 2015",Investing.com,Forex - Swiss franc moves higher after SNB holds rates steady,https://investing.com/news/forex-news/forex---swiss-franc-moves-higher-after-snb-holds-rates-steady-362044
1951,"Sep 17, 2015",Investing.com,SNB maintains interest rate at -0.75%,https://investing.com/news/economic-indicators/snb-maintains-interest-rate-at--0.75-362043
1952,"Sep 16, 2015",Investing.com,Dollar pushes lower ahead of Fed policy statement,https://investing.com/news/forex-news/dollar-pushes-lower-ahead-of-fed-policy-statement-361890
1953,"Sep 16, 2015",Investing.com,Dollar trims gains after U.S. inflation report,https://investing.com/news/forex-news/dollar-trims-gains-after-u.s.-inflation-report-361845
1954,"Sep 16, 2015",Investing.com,Dollar edges higher with all eyes on Fed statement,https://investing.com/news/forex-news/dollar-edges-higher-with-all-eyes-on-fed-statement-361777
1958,"Sep 15, 2015",Investing.com,Dollar holds steady with Fed meeting in focus,https://investing.com/news/forex-news/dollar-holds-steady-with-fed-meeting-in-focus-361580
1959,"Sep 14, 2015",Investing.com,Dollar holds gains vs. other majors in thin trade,https://investing.com/news/forex-news/dollar-holds-gains-vs.-other-majors-in-thin-trade-361453
1960,"Sep 14, 2015",Investing.com,Dollar turns mostly higher in subdued trade,https://investing.com/news/forex-news/dollar-turns-mostly-higher-in-subdued-trade-361439
1961,"Sep 14, 2015",Investing.com,Dollar holds steady vs. rivals with Fed meeting on tap,https://investing.com/news/forex-news/dollar-holds-steady-vs.-rivals-with-fed-meeting-on-tap-361413
1962,"Sep 13, 2015",Investing.com,Forex - Weekly outlook: September 14 -18,https://investing.com/news/forex-news/forex---weekly-outlook:-september-14--18-361328
1963,"Sep 10, 2015",Investing.com,Forex - Dollar slips lower amid rate hike uncertainty,https://investing.com/news/forex-news/forex---dollar-slips-lower-amid-rate-hike-uncertainty-361006
1964,"Sep 10, 2015",Investing.com,Forex - Dollar remains steady after jobless claims data,https://investing.com/news/forex-news/forex---dollar-remains-steady-after-jobless-claims-data-360967
1965,"Sep 09, 2015",Investing.com,Dollar remains broadly higher vs. rivals ,https://investing.com/news/forex-news/dollar-remains-broadly-higher-vs.-rivals-360783
1969,"Sep 08, 2015",Investing.com,Dollar slips lower vs. rivals in subdued trade,https://investing.com/news/forex-news/dollar-slips-lower-vs.-rivals-in-subdued-trade-360567
1970,"Sep 08, 2015",Investing.com,Dollar little changed vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-little-changed-vs.-rivals-in-quiet-trade-360536
1971,"Sep 08, 2015",Investing.com,Dollar holds steady amid U.S. rate hike uncertainty,https://investing.com/news/forex-news/dollar-holds-steady-amid-u.s.-rate-hike-uncertainty-360518
1972,"Sep 07, 2015",Investing.com,"Dollar little changed vs. rivals, eyes on Fed","https://investing.com/news/forex-news/dollar-little-changed-vs.-rivals,-eyes-on-fed-360388"
1973,"Sep 07, 2015",Investing.com,Dollar holds steady vs. other majors in subdued trade,https://investing.com/news/forex-news/dollar-holds-steady-vs.-other-majors-in-subdued-trade-360363
1974,"Sep 07, 2015",Investing.com,Dollar edges lower vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-edges-lower-vs.-rivals-in-quiet-trade-360339
1975,"Sep 07, 2015",Investing.com,Investing.com sentiment: speculators turn bearish on S&P 500,https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-turn-bearish-on-s-p-500-360335
1976,"Sep 04, 2015",Investing.com,"CFTC - Commitments of Traders: speculators less bearish on JPY, AUD, CAD; more bearish on S&P 500","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-less-bearish-on-jpy,-aud,-cad;-more-bearish-on-s-p-500-360191"
1980,"Sep 04, 2015",Investing.com,Dollar index edges lower before nonfarm payrolls report,https://investing.com/news/forex-news/dollar-index-edges-lower-before-nonfarm-payrolls-report-360089
1981,"Sep 03, 2015",Investing.com,"Dollar holds gains, focus turns to nonfarm payrolls","https://investing.com/news/forex-news/dollar-holds-gains,-focus-turns-to-nonfarm-payrolls-359960"
1982,"Sep 03, 2015",Investing.com,"Dollar turns mostly higher after U.S. jobless, trade reports","https://investing.com/news/forex-news/dollar-turns-mostly-higher-after-u.s.-jobless,-trade-reports-359934"
1983,"Sep 03, 2015",Investing.com,"Dollar holds steady, U.S. jobless report on tap","https://investing.com/news/forex-news/dollar-holds-steady,-u.s.-jobless-report-on-tap-359902"
1984,"Sep 02, 2015",Investing.com,Dollar pushes higher as China concerns ease,https://investing.com/news/forex-news/dollar-pushes-higher-as-china-concerns-ease-359749
1985,"Sep 02, 2015",Investing.com,Dollar remains higher despite disappointing U.S. jobs data,https://investing.com/news/forex-news/dollar-remains-higher-despite-disappointing-u.s.-jobs-data-359720
1986,"Sep 02, 2015",Investing.com,Dollar rises vs. rivals despite ongoing China concerns,https://investing.com/news/forex-news/dollar-rises-vs.-rivals-despite-ongoing-china-concerns-359695
1987,"Sep 01, 2015",Investing.com,Dollar remains lower vs. rivals after downbeat ISM report,https://investing.com/news/forex-news/dollar-remains-lower-vs.-rivals-after-downbeat-ism-report-359540
1991,"Aug 31, 2015",Investing.com,"Dollar pares losses, holds steady vs. rivals","https://investing.com/news/forex-news/dollar-pares-losses,-holds-steady-vs.-rivals-359334"
1992,"Aug 31, 2015",Investing.com,Dollar remains moderately lower in quiet trade,https://investing.com/news/forex-news/dollar-remains-moderately-lower-in-quiet-trade-358520
1993,"Aug 31, 2015",Investing.com,Dollar slips vs. rivals but losses seen limited,https://investing.com/news/forex-news/dollar-slips-vs.-rivals-but-losses-seen-limited-358504
1994,"Aug 31, 2015",Investing.com,Investing.com sentiment: speculators turn bullish on S&P 500,https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-turn-bullish-on-s-p-500-358497
1995,"Aug 28, 2015",Investing.com,"CFTC - Commitments of Traders: speculators less bearish on JPY, EUR, S&P","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-less-bearish-on-jpy,-eur,-s-p-358320"
1996,"Aug 28, 2015",Investing.com,Dollar moves broadly higher on U.S. optimism,https://investing.com/news/forex-news/dollar-moves-broadly-higher-on-u.s.-optimism-358227
1997,"Aug 28, 2015",Investing.com,Dollar pares losses after U.S. data,https://investing.com/news/forex-news/dollar-pares-losses-after-mixed-u.s.-data-358199
1998,"Aug 28, 2015",Investing.com,"Dollar slips lower on profit-taking, U.S. data ahead","https://investing.com/news/forex-news/dollar-slips-lower-on-profit-taking,-u.s.-data-ahead-358166"
2002,"Aug 27, 2015",Investing.com,Dollar index edges up to 4-day high ahead of U.S. GDP data,https://investing.com/news/forex-news/dollar-index-edges-up-to-4-day-high-ahead-of-u.s.-gdp-data-357956
2003,"Aug 26, 2015",Investing.com,Dollar trims gains but remains supported on U.S. optimism,https://investing.com/news/forex-news/dollar-trims-gains-but-remains-supported-on-u.s.-optimism-357810
2004,"Aug 26, 2015",Investing.com,Dollar pushes higher vs. rivals on strong U.S. data,https://investing.com/news/forex-news/dollar-pushes-higher-vs.-rivals-on-strong-u.s.-data-357774
2005,"Aug 26, 2015",Investing.com,Dollar rises broadly against other majors,https://investing.com/news/forex-news/dollar-rises-broadly-against-other-majors-357752
2006,"Aug 25, 2015",Investing.com,Dollar holds broad gains after upbeat U.S. data,https://investing.com/news/forex-news/dollar-holds-broad-gains-after-upbeat-u.s.-data-357600
2007,"Aug 25, 2015",Investing.com,Forex - Dollar extends early gains after China rate cut,https://investing.com/news/forex-news/forex---dollar-extends-early-gains-after-china-rate-cut-357566
2008,"Aug 25, 2015",Investing.com,Dollar rises broadly but China concerns linger,https://investing.com/news/forex-news/dollar-rises-broadly-but-china-concerns-linger-357549
2009,"Aug 24, 2015",Investing.com,"Dollar index tumbles over 1%, hits 8-month low","https://investing.com/news/forex-news/dollar-index-tumbles-over-1,-hits-8-month-low-357390"
2013,"Aug 24, 2015",Investing.com,Dollar drops to 2-month lows on growth concerns,https://investing.com/news/forex-news/dollar-drops-to-2-month-lows-on-growth-concerns-357331
2014,"Aug 21, 2015",Investing.com,"CFTC - Commitments of Traders: speculators less bearish on EUR, JPY, S&P","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-less-bearish-on-eur,-jpy,-s-p-357137"
2015,"Aug 20, 2015",Investing.com,Forex - Dollar slumps to session lows ,https://investing.com/news/forex-news/forex---dollar-slumps-to-session-lows-356904
2016,"Aug 20, 2015",Investing.com,Forex - Dollar extends losses on delayed rate hike expectations,https://investing.com/news/forex-news/forex---dollar-extends-losses-on-delayed-rate-hike-expectations-356869
2017,"Aug 19, 2015",Investing.com,Forex - Dollar slips lower before Fed minutes,https://investing.com/news/forex-news/forex---dollar-slips-lower-before-fed-minutes-356689
2018,"Aug 19, 2015",Investing.com,"Forex - Dollar steady after U.S. inflation report, Fed minutes ahead","https://investing.com/news/forex-news/forex---dollar-steady-after-u.s.-inflation-report,-fed-minutes-ahead-356663"
2019,"Aug 19, 2015",Investing.com,"Forex - Dollar eases lower before U.S. inflation data, Fed minutes","https://investing.com/news/forex-news/forex---dollar-eases-lower-before-u.s.-inflation-data,-fed-minutes-356593"
2020,"Aug 18, 2015",Investing.com,"Forex - Dollar buoyed by U.S. housing data, Fed ahead","https://investing.com/news/forex-news/forex---dollar-buoyed-by-u.s.-housing-data,-fed-ahead-356482"
2024,"Aug 17, 2015",Investing.com,Forex - Dollar modestly higher in subdued trade,https://investing.com/news/forex-news/forex---dollar-modestly-higher-in-subdued-trade-356311
2025,"Aug 17, 2015",Investing.com,Forex - Dollar holds steady after weak U.S. factory data,https://investing.com/news/forex-news/forex---dollar-holds-steady-after-weak-u.s.-factory-data-356297
2026,"Aug 14, 2015",Investing.com,Dollar holds steady after mixed U.S. data,https://investing.com/news/forex-news/dollar-holds-steady-after-mixed-u.s.-data-356040
2027,"Aug 14, 2015",Investing.com,"Dollar little changed vs. rivals, UoM report on tap","https://investing.com/news/forex-news/dollar-little-changed-vs.-rivals,-uom-report-on-tap-356029"
2028,"Aug 14, 2015",Investing.com,Dollar edges higher ahead of U.S. data,https://investing.com/news/forex-news/dollar-edges-higher-ahead-of-u.s.-data-355993
2029,"Aug 13, 2015",Investing.com,Dollar index holds gains on U.S. optimism,https://investing.com/news/forex-news/dollar-index-holds-gains-on-u.s.-optimism-355865
2030,"Aug 13, 2015",Investing.com,Dollar extends gains after U.S. economic reports,https://investing.com/news/forex-news/dollar-extends-gains-after-u.s.-economic-reports-355837
2031,"Aug 13, 2015",Investing.com,Dollar moves higher as focus returns to U.S. rate hike,https://investing.com/news/forex-news/dollar-moves-higher-as-focus-returns-to-u.s.-rate-hike-355814
2035,"Aug 12, 2015",Investing.com,Dollar drops against rivals after 2nd yuan devaluation,https://investing.com/news/forex-news/dollar-drops-against-rivals-after-2nd-yuan-devaluation-355624
2036,"Aug 11, 2015",Investing.com,Dollar index turns lower after mixed U.S. data,https://investing.com/news/forex-news/dollar-index-turns-lower-after-mixed-u.s.-data-355443
2037,"Aug 11, 2015",Investing.com,Dollar holds steady vs. rivals after China move,https://investing.com/news/forex-news/dollar-holds-steady-vs.-rivals-after-china-move-355426
2038,"Aug 10, 2015",Investing.com,Dollar slips lower vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-slips-lower-vs.-rivals-in-quiet-trade-355285
2039,"Aug 10, 2015",Investing.com,Dollar trims gains but remains supported,https://investing.com/news/forex-news/dollar-trims-gains-but-remains-supported-355269
2040,"Aug 10, 2015",Investing.com,Dollar rises against rivals in subdued trade,https://investing.com/news/forex-news/dollar-rises-against-rivals-in-subdued-trade-355251
2041,"Aug 10, 2015",Investing.com,"Investing.com sentiment: speculators add to bearish euro, S&P 500 bets","https://investing.com/news/forex-news/investing.com-sentiment:-speculators-add-to-bearish-euro,-s-p-500-bets-355245"
2042,"Aug 09, 2015",Investing.com,Forex - Weekly outlook: August 10 - 14,https://investing.com/news/forex-news/forex---weekly-outlook:-august-10---14-355139
2046,"Aug 07, 2015",Investing.com,Dollar moves broadly higher after U.S. jobs data,https://investing.com/news/forex-news/dollar-moves-broadly-higher-after-u.s.-jobs-data-354989
2047,"Aug 07, 2015",Investing.com,"Dollar steady vs. rivals, nonfarm payrolls on tap","https://investing.com/news/forex-news/dollar-steady-vs.-rivals,-nonfarm-payrolls-on-tap-354958"
2048,"Aug 06, 2015",Investing.com,Dollar trims gains as focus turns to nonfarm payrolls,https://investing.com/news/forex-news/dollar-trims-gains-as-focus-turns-to-nonfarm-payrolls-354821
2049,"Aug 06, 2015",Investing.com,Dollar moves higher on positive jobless claims report,https://investing.com/news/forex-news/dollar-moves-higher-on-positive-jobless-claims-report-354798
2050,"Aug 06, 2015",Investing.com,Dollar holds steady in cautious trade ahead of U.S. jobs data,https://investing.com/news/forex-news/dollar-holds-steady-in-cautious-trade-ahead-of-u.s.-jobs-data-354772
2051,"Aug 05, 2015",Investing.com,Dollar regains ground on strong ISM report,https://investing.com/news/forex-news/dollar-regains-ground-on-strong-ism-report-354624
2052,"Aug 05, 2015",Investing.com,Dollar turns lower as U.S. jobs data disappoints,https://investing.com/news/forex-news/dollar-turns-lower-as-u.s.-jobs-data-disappoints-354589
2053,"Aug 05, 2015",Investing.com,Dollar edges broadly higher on Lockhart remarks,https://investing.com/news/forex-news/dollar-edges-broadly-higher-on-lockhart-remarks-354562
2057,"Aug 04, 2015",Investing.com,Dollar remains broadly lower in subdued trade,https://investing.com/news/forex-news/dollar-remains-broadly-lower-in-subdued-trade-354360
2058,"Aug 04, 2015",Investing.com,Dollar edges lower vs. rivals as markets eye U.S. jobs data,https://investing.com/news/forex-news/dollar-edges-lower-vs.-rivals-as-markets-eye-u.s.-jobs-data-354339
2059,"Aug 03, 2015",Investing.com,Dollar pares gains after U.S. manufacturing data,https://investing.com/news/forex-news/dollar-pares-gains-after-u.s.-manufacturing-data-354203
2060,"Aug 03, 2015",Investing.com,Dollar extends gains after U.S. personal spending data,https://investing.com/news/forex-news/dollar-extends-gains-after-u.s.-personal-spending-data-354175
2061,"Aug 03, 2015",Investing.com,Dollar edges higher as markets digest U.S. data,https://investing.com/news/forex-news/dollar-edges-higher-as-markets-digest-u.s.-data-354157
2062,"Aug 03, 2015",Investing.com,"Investing.com sentiment: speculators less bearish on euro, S&P 500","https://investing.com/news/economic-indicators/investing.com-sentiment:-speculators-less-bearish-on-euro,-s-p-500-354153"
2063,"Aug 02, 2015",Investing.com,Forex - Weekly outlook: August 3 - 7,https://investing.com/news/forex-news/forex---weekly-outlook:-august-3---7-354042
2064,"Jul 31, 2015",Investing.com,"CFTC - Commitments of Traders: speculators less bearish on EUR, GBP","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-less-bearish-on-eur,-gbp-353938"
2068,"Jul 31, 2015",Investing.com,"Dollar index slips lower, U.S. data on tap","https://investing.com/news/forex-news/dollar-index-slips-lower,-u.s.-data-on-tap-353833"
2069,"Jul 30, 2015",Investing.com,Dollar extends gains vs. rivals on U.S. GDP data,https://investing.com/news/forex-news/dollar-extends-gains-vs.-rivals-on-u.s.-gdp-data-353681
2070,"Jul 30, 2015",Investing.com,Dollar remains broadly higher after U.S. GDP data,https://investing.com/news/forex-news/dollar-remains-broadly-higher-after-u.s.-gdp-data-353660
2071,"Jul 30, 2015",Investing.com,"Forex - Dollar higher after Fed, U.S. GDP data awaited","https://investing.com/news/forex-news/forex---dollar-higher-after-fed,-u.s.-gdp-data-awaited-353633"
2072,"Jul 30, 2015",Investing.com,Forex - Stronger dollar rises to 3-month highs vs. Swissie,https://investing.com/news/forex-news/forex---stronger-dollar-rises-to-3-month-highs-vs.-swissie-353619
2073,"Jul 29, 2015",Investing.com,Dollar remains moderately higher despite U.S. housing data,https://investing.com/news/forex-news/dollar-remains-moderately-higher-despite-u.s.-housing-data-353472
2074,"Jul 29, 2015",Investing.com,"Dollar edges higher, FOMC statement on tap","https://investing.com/news/forex-news/dollar-edges-higher,-fomc-statement-on-tap-353449"
2075,"Jul 29, 2015",Investing.com,Forex - Dollar steady ahead of Fed statement,https://investing.com/news/forex-news/forex---dollar-steady-ahead-of-fed-statement-353437
2079,"Jul 28, 2015",Investing.com,Forex - Dollar regains footing before Fed meeting,https://investing.com/news/forex-news/forex---dollar-regains-footing-before-fed-meeting-353223
2080,"Jul 27, 2015",Investing.com,Dollar index extends losses amid Fed jitters,https://investing.com/news/forex-news/dollar-index-extends-losses-amid-fed-jitters-353101
2081,"Jul 27, 2015",Investing.com,Dollar remains broadly lower despite upbeat U.S. data,https://investing.com/news/forex-news/dollar-remains-broadly-lower-despite-upbeat-u.s.-data-353077
2082,"Jul 27, 2015",Investing.com,Dollar drops against rivals ahead of Fed meeting,https://investing.com/news/forex-news/dollar-drops-against-rivals-ahead-of-fed-meeting-353056
2083,"Jul 27, 2015",Investing.com,Investing.com sentiment: bearish euro bets reach extreme levels,https://investing.com/news/economic-indicators/investing.com-sentiment:-bearish-euro-bets-reach-extreme-levels-353051
